nev = 29, nb = 0, ne = 28
==================== Brief of the dmatcsr ====================
nr = 4198401
nc = 4198401
nn = 29372417
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 4198401
nc = 4198401
nn = 29372417
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 4198401
nc = 4198401
nn = 20951049
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 4198401
nc = 4198401
nn = 29315089
============================= end ===========================
********** amg parameters **********
strong_connection_threshold          = 0.25
strong_diagonally_dominant_threshold = 0.1
truncation_threshold                 = 0.2
positive_connected                   = 0
interpolation_type                   = 1
max_level                            = 100
max_coarsest_dof                     = 1000
setup_phase_print_level              = 0

linear_solver_base_type = 2

cg_max_iter = 1000
cg_tol      = 1e-14

gs_max_iter = 1000
gs_tol      = 1e-14

amgcycle_tol                 = 1e-16
amgcycle_coarsest_tol        = 1e-18
amgcycle_mu                  = 1
amgcycle_pre_post_smooth     = 1
amgcycle_coarsest_level      = 0
amgcycle_max_coarsest_smooth = 1000
amgcycle_print_level         = 0

amgsolver_tol                     = 1e-12
amgsolver_max_cycle               = 100
amgsolver_max_convergence_factor  = 0.99
amgsolver_nmax_convergence_factor = 1
amgsolver_print_level             = 0

pcg_amg_tol         = 1e-14
pcg_amg_max_iter    = 100
pcg_amg_print_level = 0

amgeigen_coarsest_level = 0
amgeigen_nouter_iter    = 1
amgeigen_print_level    = 1
************************************

init time: 38.894928
========================= multigrid =========================
level =  0, nrow = 4198401, nnz = 20951049, sparse =  4.990245
level =  1, nrow = 2095105, nnz = 18839569, sparse =  8.992184
level =  2, nrow =  525310, nnz = 4733900, sparse =  9.011631
level =  3, nrow =  131585, nnz = 1181217, sparse =  8.976836
level =  4, nrow =   33024, nnz =  295944, sparse =  8.961483
level =  5, nrow =    8564, nnz =   78388, sparse =  9.153199
level =  6, nrow =    2137, nnz =   20213, sparse =  9.458587
grid complexity = 1.665902, operator complexity = 2.200381
=============================================================
setup phase time: 26.025194
=============== 0 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
26:    0.404608119790052
27:    0.404618330772115
28:    0.444067099332228
correction  6 time :  128.237664937973022
correction  6 error:    0.000000113675153
=============== 7 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000071400031     2.726189
  0     1       1        0.000000041881058     2.254178
  0     2       1        0.000000039762728     2.640952
  0     3       1        0.000000033637309     2.822286
  0     4       1        0.000000023188583     2.694604
  0     5       1        0.000000027636816     2.390747
  0     6       1        0.000000020804837     2.863381
  0     7       1        0.000000020056718     2.209021
  0     8       1        0.000000018721968     2.191894
  0     9       1        0.000000018082660     1.842238
  0    10       1        0.000000021995614     1.811673
  0    11       1        0.000000020127604     2.182698
  0    12       1        0.000000018659966     2.244146
  0    13       1        0.000000014075214     2.358525
  0    14       1        0.000000013587044     2.390711
  0    15       1        0.000000014213860     2.189942
  0    16       1        0.000000014827900     2.113660
  0    17       1        0.000000013116494     2.065236
  0    18       1        0.000000012771923     2.062500
  0    19       1        0.000000016325837     2.077026
  0    20       1        0.000000011649881     2.085815
  0    21       1        0.000000011699373     2.084239
  0    22       1        0.000000012198585     2.073173
  0    23       1        0.000000011830235     2.063711
  0    24       1        0.000000010823884     2.112729
  0    25       1        0.000000013359305     2.096230
  0    26       1        0.000000010688283     2.076923
  0    27       1        0.000000010312392     2.062087
  0    28       1        0.000000018835024     2.173015
.......................................................
direct eigen     time = 5.709278
amg linear solve time = 64.960633
expand matrix    time = 28.869667
get new evec     time = 12.059304
correction total time = 112.291960
 0:    0.019726703793290
 1:    0.049319919035694
 2:    0.049320060970463
 3:    0.078932350704683
 4:    0.098638137824999
 5:    0.098638194206589
 6:    0.128269421301009
 7:    0.128270399246711
 8:    0.167682979680524
 9:    0.167683133740028
10:    0.177618758436498
11:    0.197339307343768
12:    0.197339360277604
13:    0.246697407945477
14:    0.246701139291745
15:    0.256455285584193
16:    0.256455427715349
17:    0.286142296098248
18:    0.286142698738810
19:    0.315788664188347
20:    0.335514912292157
21:    0.335514964638176
22:    0.364955520235663
23:    0.364955778306828
24:    0.394680564493700
25:    0.394680661391937
26:    0.404608119789669
27:    0.404618330771787
28:    0.444067099322742
correction  7 time :  112.292002201080322
correction  7 error:    0.000000113660648
=============== 8 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000022366631     2.150518
  0     1       1        0.000000013057392     1.830947
  0     2       1        0.000000012443975     1.850588
  0     3       1        0.000000010444415     2.326816
  0     4       1        0.000000007282357     2.295713
  0     5       1        0.000000008562383     2.297910
  0     6       1        0.000000006441685     2.362547
  0     7       1        0.000000006231907     2.067849
  0     8       1        0.000000005850848     2.142871
  0     9       1        0.000000005630755     2.113165
  0    10       1        0.000000006808047     2.068236
  0    11       1        0.000000006270785     2.069683
  0    12       1        0.000000005747184     2.153069
  0    13       1        0.000000004352106     2.218379
  0    14       1        0.000000004203277     2.156178
  0    15       1        0.000000004453849     2.076996
  0    16       1        0.000000004598155     2.113250
  0    17       1        0.000000004061949     2.207652
  0    18       1        0.000000003953834     2.250939
  0    19       1        0.000000005041972     1.827792
  0    20       1        0.000000003619067     1.931992
  0    21       1        0.000000003591933     2.318904
  0    22       1        0.000000003812271     2.345889
  0    23       1        0.000000003675358     2.275484
  0    24       1        0.000000003361913     2.137671
  0    25       1        0.000000004113776     2.111924
  0    26       1        0.000000003301396     2.064321
  0    27       1        0.000000003178702     2.059146
  0    28       1        0.000000013901925     2.068279
.......................................................
direct eigen     time = 5.318135
amg linear solve time = 61.895766
expand matrix    time = 28.822079
get new evec     time = 13.166208
correction total time = 109.823103
 0:    0.019726703793278
 1:    0.049319919035676
 2:    0.049320060970451
 3:    0.078932350704656
 4:    0.098638137824982
 5:    0.098638194206565
 6:    0.128269421300987
 7:    0.128270399246717
 8:    0.167682979680492
 9:    0.167683133739986
10:    0.177618758436452
11:    0.197339307343739
12:    0.197339360277590
13:    0.246697407945489
14:    0.246701139291705
15:    0.256455285584160
16:    0.256455427715289
17:    0.286142296098237
18:    0.286142698738760
19:    0.315788664188262
20:    0.335514912292167
21:    0.335514964638157
22:    0.364955520235635
23:    0.364955778306735
24:    0.394680564493688
25:    0.394680661391858
26:    0.404608119789632
27:    0.404618330771762
28:    0.444067099313637
correction  8 time :  109.823132038116455
correction  8 error:    0.000000113650934
=============== 9 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000007201614     2.178102
  0     1       1        0.000000004179728     2.211275
  0     2       1        0.000000004008392     2.219209
  0     3       1        0.000000003334521     1.848061
  0     4       1        0.000000002348575     2.055085
  0     5       1        0.000000002729231     2.280774
  0     6       1        0.000000002047450     2.268954
  0     7       1        0.000000001994147     2.141497
  0     8       1        0.000000001878305     2.073659
  0     9       1        0.000000001803165     2.079437
  0    10       1        0.000000002166527     2.065895
  0    11       1        0.000000002006006     2.047771
  0    12       1        0.000000001822346     2.063292
  0    13       1        0.000000001381137     2.075886
  0    14       1        0.000000001339249     2.063217
  0    15       1        0.000000001433377     2.098434
  0    16       1        0.000000001466168     2.028991
  0    17       1        0.000000001291826     2.075249
  0    18       1        0.000000001259726     2.041871
  0    19       1        0.000000001600855     2.053211
  0    20       1        0.000000001154104     2.054284
  0    21       1        0.000000001135496     2.021010
  0    22       1        0.000000001223922     2.029097
  0    23       1        0.000000001173718     2.046979
  0    24       1        0.000000001072401     2.080938
  0    25       1        0.000000001303456     2.104234
  0    26       1        0.000000001046399     2.163646
  0    27       1        0.000000001009111     2.163805
  0    28       1        0.000000013240165     2.251493
.......................................................
direct eigen     time = 5.549376
amg linear solve time = 60.886353
expand matrix    time = 30.071049
get new evec     time = 11.846081
correction total time = 108.957758
 0:    0.019726703793275
 1:    0.049319919035662
 2:    0.049320060970452
 3:    0.078932350704659
 4:    0.098638137824984
 5:    0.098638194206564
 6:    0.128269421300984
 7:    0.128270399246709
 8:    0.167682979680507
 9:    0.167683133739990
10:    0.177618758436446
11:    0.197339307343748
12:    0.197339360277588
13:    0.246697407945454
14:    0.246701139291714
15:    0.256455285584101
16:    0.256455427715280
17:    0.286142296098272
18:    0.286142698738763
19:    0.315788664188262
20:    0.335514912292114
21:    0.335514964638164
22:    0.364955520235641
23:    0.364955778306735
24:    0.394680564493659
25:    0.394680661391875
26:    0.404608119789663
27:    0.404618330771754
28:    0.444067099304459
correction  9 time :  108.957791090011597
correction  9 error:    0.000000113641822
=============== 10 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000002385447     2.111366
  0     1       1        0.000000001375946     2.107296
  0     2       1        0.000000001329914     2.096748
  0     3       1        0.000000001096685     2.078026
  0     4       1        0.000000000778392     2.100370
  0     5       1        0.000000000896903     2.098011
  0     6       1        0.000000000669677     2.097516
  0     7       1        0.000000000658153     2.070925
  0     8       1        0.000000000620197     2.068874
  0     9       1        0.000000000594719     2.052995
  0    10       1        0.000000000710460     2.059688
  0    11       1        0.000000000659990     2.055815
  0    12       1        0.000000000596509     2.062177
  0    13       1        0.000000000451010     2.082180
  0    14       1        0.000000000440380     2.170404
  0    15       1        0.000000000474246     2.209154
  0    16       1        0.000000000481669     2.151805
  0    17       1        0.000000000422889     2.145117
  0    18       1        0.000000000413912     2.269378
  0    19       1        0.000000000523855     2.395185
  0    20       1        0.000000000378553     2.181257
  0    21       1        0.000000000370737     1.883541
  0    22       1        0.000000000404137     2.131923
  0    23       1        0.000000000385976     2.536776
  0    24       1        0.000000000351994     2.417048
  0    25       1        0.000000000426109     2.234909
  0    26       1        0.000000000341333     1.805799
  0    27       1        0.000000000330726     1.824589
  0    28       1        0.000000013209427     2.360129
.......................................................
direct eigen     time = 5.543919
amg linear solve time = 61.860068
expand matrix    time = 29.156704
get new evec     time = 12.096751
correction total time = 109.260552
 0:    0.019726703793274
 1:    0.049319919035657
 2:    0.049320060970446
 3:    0.078932350704645
 4:    0.098638137824973
 5:    0.098638194206569
 6:    0.128269421300979
 7:    0.128270399246700
 8:    0.167682979680490
 9:    0.167683133739992
10:    0.177618758436437
11:    0.197339307343739
12:    0.197339360277595
13:    0.246697407945472
14:    0.246701139291702
15:    0.256455285584122
16:    0.256455427715288
17:    0.286142296098260
18:    0.286142698738781
19:    0.315788664188242
20:    0.335514912292126
21:    0.335514964638157
22:    0.364955520235634
23:    0.364955778306708
24:    0.394680564493666
25:    0.394680661391854
26:    0.404608119789657
27:    0.404618330771746
28:    0.444067099295307
correction 10 time :  109.260581970214844
correction 10 error:    0.000000113632616
=============== 11 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000809098     2.153642
  0     1       1        0.000000000464000     2.094827
  0     2       1        0.000000000452078     2.157015
  0     3       1        0.000000000369921     2.211605
  0     4       1        0.000000000263957     1.995888
  0     5       1        0.000000000302501     1.812711
  0     6       1        0.000000000224604     2.225223
  0     7       1        0.000000000222872     2.313863
  0     8       1        0.000000000209723     2.367650
  0     9       1        0.000000000201076     2.245365
  0    10       1        0.000000000239054     2.321370
  0    11       1        0.000000000222437     2.155233
  0    12       1        0.000000000200640     2.148710
  0    13       1        0.000000000151031     2.092046
  0    14       1        0.000000000148691     2.138799
  0    15       1        0.000000000160605     2.209790
  0    16       1        0.000000000162320     2.205921
  0    17       1        0.000000000141962     1.934207
  0    18       1        0.000000000139586     1.829446
  0    19       1        0.000000000175949     2.134469
  0    20       1        0.000000000127234     2.307120
  0    21       1        0.000000000124455     2.361007
  0    22       1        0.000000000136651     2.315300
  0    23       1        0.000000000130134     2.215817
  0    24       1        0.000000000118411     2.073710
  0    25       1        0.000000000143089     2.091938
  0    26       1        0.000000000114184     2.075007
  0    27       1        0.000000000111364     2.122193
  0    28       1        0.000000013194263     2.100734
.......................................................
direct eigen     time = 4.927858
amg linear solve time = 62.411667
expand matrix    time = 29.612627
get new evec     time = 11.821342
correction total time = 109.412171
 0:    0.019726703793272
 1:    0.049319919035655
 2:    0.049320060970452
 3:    0.078932350704646
 4:    0.098638137824970
 5:    0.098638194206557
 6:    0.128269421300977
 7:    0.128270399246697
 8:    0.167682979680495
 9:    0.167683133739993
10:    0.177618758436428
11:    0.197339307343741
12:    0.197339360277580
13:    0.246697407945468
14:    0.246701139291703
15:    0.256455285584109
16:    0.256455427715275
17:    0.286142296098257
18:    0.286142698738760
19:    0.315788664188244
20:    0.335514912292093
21:    0.335514964638164
22:    0.364955520235626
23:    0.364955778306709
24:    0.394680564493643
25:    0.394680661391882
26:    0.404608119789643
27:    0.404618330771750
28:    0.444067099286161
correction 11 time :  109.412199974060059
correction 11 error:    0.000000113623532
=============== 12 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000279125     1.890229
  0     1       1        0.000000000159279     1.865467
  0     2       1        0.000000000156294     1.837600
  0     3       1        0.000000000127075     1.879664
  0     4       1        0.000000000091010     1.781203
  0     5       1        0.000000000103945     1.885485
  0     6       1        0.000000000076755     1.732710
  0     7       1        0.000000000076840     1.731056
  0     8       1        0.000000000072156     1.698560
  0     9       1        0.000000000069204     1.690227
  0    10       1        0.000000000081956     1.536011
  0    11       1        0.000000000076305     1.543256
  0    12       1        0.000000000068808     1.586657
  0    13       1        0.000000000051537     1.720262
  0    14       1        0.000000000051146     1.727408
  0    15       1        0.000000000055316     1.732258
  0    16       1        0.000000000055718     1.731368
  0    17       1        0.000000000048550     1.669608
  0    18       1        0.000000000047952     1.667315
  0    19       1        0.000000000060226     1.664158
  0    20       1        0.000000000043543     1.666681
  0    21       1        0.000000000042615     1.663358
  0    22       1        0.000000000047009     1.672440
  0    23       1        0.000000000044676     1.674830
  0    24       1        0.000000000040560     1.664667
  0    25       1        0.000000000048987     1.675545
  0    26       1        0.000000000038927     1.664449
  0    27       1        0.000000000038222     1.670681
  0    28       1        0.000000013195723     1.674320
.......................................................
direct eigen     time = 4.912474
amg linear solve time = 49.598406
expand matrix    time = 22.333175
get new evec     time = 9.375664
correction total time = 86.861403
 0:    0.019726703793272
 1:    0.049319919035652
 2:    0.049320060970447
 3:    0.078932350704641
 4:    0.098638137824974
 5:    0.098638194206567
 6:    0.128269421300973
 7:    0.128270399246704
 8:    0.167682979680507
 9:    0.167683133739988
10:    0.177618758436436
11:    0.197339307343752
12:    0.197339360277596
13:    0.246697407945437
14:    0.246701139291710
15:    0.256455285584110
16:    0.256455427715277
17:    0.286142296098250
18:    0.286142698738760
19:    0.315788664188240
20:    0.335514912292131
21:    0.335514964638146
22:    0.364955520235635
23:    0.364955778306711
24:    0.394680564493660
25:    0.394680661391851
26:    0.404608119789645
27:    0.404618330771711
28:    0.444067099277038
correction 12 time :   86.861447095870972
correction 12 error:    0.000000113614370
=============== 13 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000097396     1.700888
  0     1       1        0.000000000055349     1.686147
  0     2       1        0.000000000054631     1.701301
  0     3       1        0.000000000044184     1.700680
  0     4       1        0.000000000031733     1.701042
  0     5       1        0.000000000036156     1.616943
  0     6       1        0.000000000026569     1.523559
  0     7       1        0.000000000026798     1.524521
  0     8       1        0.000000000025121     1.663337
  0     9       1        0.000000000024098     1.722425
  0    10       1        0.000000000028444     1.723948
  0    11       1        0.000000000026493     1.736880
  0    12       1        0.000000000023896     1.731985
  0    13       1        0.000000000017814     1.654531
  0    14       1        0.000000000017803     1.665958
  0    15       1        0.000000000019269     1.661425
  0    16       1        0.000000000019360     1.670418
  0    17       1        0.000000000016814     1.661430
  0    18       1        0.000000000016672     1.666303
  0    19       1        0.000000000020874     1.657963
  0    20       1        0.000000000015084     1.663903
  0    21       1        0.000000000014780     1.658194
  0    22       1        0.000000000016360     1.657382
  0    23       1        0.000000000015523     1.659799
  0    24       1        0.000000000014063     1.664857
  0    25       1        0.000000000016984     1.665392
  0    26       1        0.000000000013441     1.673366
  0    27       1        0.000000000013279     1.667667
  0    28       1        0.000000013194361     1.671532
.......................................................
direct eigen     time = 4.993140
amg linear solve time = 48.354677
expand matrix    time = 22.314769
get new evec     time = 9.185988
correction total time = 85.370491
 0:    0.019726703793272
 1:    0.049319919035653
 2:    0.049320060970450
 3:    0.078932350704649
 4:    0.098638137824969
 5:    0.098638194206565
 6:    0.128269421300965
 7:    0.128270399246703
 8:    0.167682979680481
 9:    0.167683133739982
10:    0.177618758436433
11:    0.197339307343738
12:    0.197339360277589
13:    0.246697407945450
14:    0.246701139291698
15:    0.256455285584102
16:    0.256455427715267
17:    0.286142296098246
18:    0.286142698738766
19:    0.315788664188263
20:    0.335514912292112
21:    0.335514964638147
22:    0.364955520235620
23:    0.364955778306730
24:    0.394680564493662
25:    0.394680661391869
26:    0.404608119789619
27:    0.404618330771722
28:    0.444067099267891
correction 13 time :   85.370518922805786
correction 13 error:    0.000000113605211
=============== 14 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000034238     1.720843
  0     1       1        0.000000000019393     1.573443
  0     2       1        0.000000000019227     1.537682
  0     3       1        0.000000000015486     1.530452
  0     4       1        0.000000000011149     1.708394
  0     5       1        0.000000000012678     1.728318
  0     6       1        0.000000000009278     1.731122
  0     7       1        0.000000000009414     1.726344
  0     8       1        0.000000000008812     1.710796
  0     9       1        0.000000000008457     1.658643
  0    10       1        0.000000000009955     1.664256
  0    11       1        0.000000000009272     1.660464
  0    12       1        0.000000000008365     1.664236
  0    13       1        0.000000000006211     1.662238
  0    14       1        0.000000000006244     1.664256
  0    15       1        0.000000000006765     1.659007
  0    16       1        0.000000000006782     1.664397
  0    17       1        0.000000000005873     1.658148
  0    18       1        0.000000000005841     1.664770
  0    19       1        0.000000000007295     1.663557
  0    20       1        0.000000000005269     1.660153
  0    21       1        0.000000000005167     1.670365
  0    22       1        0.000000000005738     1.668809
  0    23       1        0.000000000005437     1.666169
  0    24       1        0.000000000004916     1.665944
  0    25       1        0.000000000005937     1.664237
  0    26       1        0.000000000004681     1.671635
  0    27       1        0.000000000004650     1.656179
  0    28       1        0.000000013194081     1.671045
.......................................................
direct eigen     time = 4.924979
amg linear solve time = 48.246741
expand matrix    time = 22.303428
get new evec     time = 8.932724
correction total time = 84.923650
 0:    0.019726703793272
 1:    0.049319919035656
 2:    0.049320060970453
 3:    0.078932350704646
 4:    0.098638137824973
 5:    0.098638194206563
 6:    0.128269421300967
 7:    0.128270399246698
 8:    0.167682979680491
 9:    0.167683133739994
10:    0.177618758436426
11:    0.197339307343743
12:    0.197339360277578
13:    0.246697407945444
14:    0.246701139291728
15:    0.256455285584101
16:    0.256455427715287
17:    0.286142296098268
18:    0.286142698738769
19:    0.315788664188245
20:    0.335514912292137
21:    0.335514964638147
22:    0.364955520235646
23:    0.364955778306717
24:    0.394680564493646
25:    0.394680661391857
26:    0.404608119789624
27:    0.404618330771720
28:    0.444067099258757
correction 14 time :   84.923676967620850
correction 14 error:    0.000000113596129
=============== 15 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000012105     1.757996
  0     1       1        0.000000000006838     1.727786
  0     2       1        0.000000000006806     1.727995
  0     3       1        0.000000000005460     1.720970
  0     4       1        0.000000000003939     1.607859
  0     5       1        0.000000000004470     1.502876
  0     6       1        0.000000000003260     1.499208
  0     7       1        0.000000000003325     1.495790
  0     8       1        0.000000000003111     1.498258
  0     9       1        0.000000000002984     1.496651
  0    10       1        0.000000000003502     1.495816
  0    11       1        0.000000000003265     1.495876
  0    12       1        0.000000000002946     1.493855
  0    13       1        0.000000000002179     1.502072
  0    14       1        0.000000000002202     1.494656
  0    15       1        0.000000000002388     1.498212
  0    16       1        0.000000000002389     1.501011
  0    17       1        0.000000000002064     1.497812
  0    18       1        0.000000000002058     1.494078
  0    19       1        0.000000000002564     1.497576
  0    20       1        0.000000000001851     1.494256
  0    21       1        0.000000000001818     1.499062
  0    22       1        0.000000000002024     1.504678
  0    23       1        0.000000000001915     1.504079
  0    24       1        0.000000000001728     1.506312
  0    25       1        0.000000000002087     1.493000
  0    26       1        0.000000000001640     1.504142
  0    27       1        0.000000000001637     1.500408
  0    28       1        0.000000013193517     1.494846
.......................................................
direct eigen     time = 4.259100
amg linear solve time = 44.507994
expand matrix    time = 20.589667
get new evec     time = 8.618765
correction total time = 78.495350
 0:    0.019726703793272
 1:    0.049319919035652
 2:    0.049320060970452
 3:    0.078932350704646
 4:    0.098638137824970
 5:    0.098638194206559
 6:    0.128269421300972
 7:    0.128270399246717
 8:    0.167682979680496
 9:    0.167683133739994
10:    0.177618758436430
11:    0.197339307343748
12:    0.197339360277583
13:    0.246697407945457
14:    0.246701139291726
15:    0.256455285584115
16:    0.256455427715290
17:    0.286142296098252
18:    0.286142698738753
19:    0.315788664188250
20:    0.335514912292130
21:    0.335514964638137
22:    0.364955520235618
23:    0.364955778306734
24:    0.394680564493688
25:    0.394680661391876
26:    0.404608119789639
27:    0.404618330771758
28:    0.444067099249616
correction 15 time :   78.495369195938110
correction 15 error:    0.000000113586834
=============== 16 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000004294     1.517453
  0     1       1        0.000000000002421     1.501366
  0     2       1        0.000000000002414     1.500746
  0     3       1        0.000000000001933     1.493952
  0     4       1        0.000000000001398     1.491939
  0     5       1        0.000000000001584     1.494882
  0     6       1        0.000000000001151     1.500811
  0     7       1        0.000000000001178     1.493514
  0     8       1        0.000000000001101     1.489203
  0     9       1        0.000000000001058     1.497223
  0    10       1        0.000000000001240     1.499442
  0    11       1        0.000000000001154     1.492805
  0    12       1        0.000000000001041     1.496969
  0    13       1        0.000000000000768     1.496198
  0    14       1        0.000000000000779     1.498062
  0    15       1        0.000000000000846     1.496428
  0    16       1        0.000000000000846     1.492244
  0    17       1        0.000000000000728     1.490339
  0    18       1        0.000000000000728     1.500271
  0    19       1        0.000000000000905     1.499193
  0    20       1        0.000000000000654     1.493238
  0    21       1        0.000000000000642     1.500881
  0    22       1        0.000000000000717     1.538080
  0    23       1        0.000000000000678     1.543850
  0    24       1        0.000000000000611     1.543720
  0    25       1        0.000000000000737     1.540844
  0    26       1        0.000000000000578     1.549059
  0    27       1        0.000000000000579     1.547085
  0    28       1        0.000000013193034     1.545151
.......................................................
direct eigen     time = 4.271313
amg linear solve time = 43.745861
expand matrix    time = 21.190887
get new evec     time = 8.821978
correction total time = 78.519675
 0:    0.019726703793272
 1:    0.049319919035652
 2:    0.049320060970453
 3:    0.078932350704644
 4:    0.098638137824979
 5:    0.098638194206569
 6:    0.128269421300978
 7:    0.128270399246699
 8:    0.167682979680510
 9:    0.167683133739996
10:    0.177618758436430
11:    0.197339307343745
12:    0.197339360277603
13:    0.246697407945465
14:    0.246701139291722
15:    0.256455285584110
16:    0.256455427715280
17:    0.286142296098248
18:    0.286142698738771
19:    0.315788664188245
20:    0.335514912292136
21:    0.335514964638171
22:    0.364955520235597
23:    0.364955778306736
24:    0.394680564493670
25:    0.394680661391856
26:    0.404608119789654
27:    0.404618330771746
28:    0.444067099240474
correction 16 time :   78.519706010818481
correction 16 error:    0.000000113577777
=============== 17 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000001532     1.564123
  0     1       1        0.000000000000861     1.548157
  0     2       1        0.000000000000864     1.550094
  0     3       1        0.000000000000687     1.539194
  0     4       1        0.000000000000497     1.543476
  0     5       1        0.000000000000563     1.539019
  0     6       1        0.000000000000408     1.541581
  0     7       1        0.000000000000420     1.542346
  0     8       1        0.000000000000395     1.542674
  0     9       1        0.000000000000376     1.548294
  0    10       1        0.000000000000439     1.543486
  0    11       1        0.000000000000411     1.542260
  0    12       1        0.000000000000371     1.543620
  0    13       1        0.000000000000272     1.541945
  0    14       1        0.000000000000277     1.539157
  0    15       1        0.000000000000301     1.540807
  0    16       1        0.000000000000300     1.542379
  0    17       1        0.000000000000259     1.542223
  0    18       1        0.000000000000259     1.537455
  0    19       1        0.000000000000321     1.543051
  0    20       1        0.000000000000231     1.538073
  0    21       1        0.000000000000228     1.537805
  0    22       1        0.000000000000255     1.539681
  0    23       1        0.000000000000241     1.546628
  0    24       1        0.000000000000216     1.539065
  0    25       1        0.000000000000262     1.542830
  0    26       1        0.000000000000204     1.549764
  0    27       1        0.000000000000205     1.542182
  0    28       1        0.000000013192531     1.541153
.......................................................
direct eigen     time = 4.269726
amg linear solve time = 44.753466
expand matrix    time = 21.191161
get new evec     time = 8.809391
correction total time = 79.537030
 0:    0.019726703793272
 1:    0.049319919035652
 2:    0.049320060970451
 3:    0.078932350704648
 4:    0.098638137824966
 5:    0.098638194206562
 6:    0.128269421300980
 7:    0.128270399246694
 8:    0.167682979680492
 9:    0.167683133739991
10:    0.177618758436425
11:    0.197339307343744
12:    0.197339360277592
13:    0.246697407945453
14:    0.246701139291714
15:    0.256455285584103
16:    0.256455427715258
17:    0.286142296098241
18:    0.286142698738777
19:    0.315788664188244
20:    0.335514912292157
21:    0.335514964638149
22:    0.364955520235632
23:    0.364955778306722
24:    0.394680564493668
25:    0.394680661391872
26:    0.404608119789655
27:    0.404618330771757
28:    0.444067099231310
correction 17 time :   79.537060976028442
correction 17 error:    0.000000113568578
=============== 18 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000000546     1.566115
  0     1       1        0.000000000000307     1.548171
  0     2       1        0.000000000000307     1.549464
  0     3       1        0.000000000000245     1.537411
  0     4       1        0.000000000000178     1.541592
  0     5       1        0.000000000000201     1.544376
  0     6       1        0.000000000000145     1.541541
  0     7       1        0.000000000000150     1.536088
  0     8       1        0.000000000000141     1.541545
  0     9       1        0.000000000000134     1.543583
  0    10       1        0.000000000000159     1.540099
  0    11       1        0.000000000000147     1.541688
  0    12       1        0.000000000000132     1.545161
  0    13       1        0.000000000000097     1.541210
  0    14       1        0.000000000000099     1.538952
  0    15       1        0.000000000000108     1.540273
  0    16       1        0.000000000000108     1.540311
  0    17       1        0.000000000000092     1.541018
  0    18       1        0.000000000000092     1.544149
  0    19       1        0.000000000000114     1.546755
  0    20       1        0.000000000000082     1.539242
  0    21       1        0.000000000000081     1.543365
  0    22       1        0.000000000000091     1.538219
  0    23       1        0.000000000000086     1.538374
  0    24       1        0.000000000000077     1.538765
  0    25       1        0.000000000000093     1.542792
  0    26       1        0.000000000000073     1.547170
  0    27       1        0.000000000000073     1.544431
  0    28       1        0.000000013192032     1.548705
.......................................................
direct eigen     time = 4.263550
amg linear solve time = 44.751480
expand matrix    time = 21.191258
get new evec     time = 8.811782
correction total time = 79.525318
 0:    0.019726703793272
 1:    0.049319919035651
 2:    0.049320060970448
 3:    0.078932350704645
 4:    0.098638137824974
 5:    0.098638194206561
 6:    0.128269421300984
 7:    0.128270399246705
 8:    0.167682979680496
 9:    0.167683133739997
10:    0.177618758436426
11:    0.197339307343733
12:    0.197339360277595
13:    0.246697407945438
14:    0.246701139291718
15:    0.256455285584105
16:    0.256455427715282
17:    0.286142296098243
18:    0.286142698738789
19:    0.315788664188240
20:    0.335514912292115
21:    0.335514964638148
22:    0.364955520235620
23:    0.364955778306702
24:    0.394680564493671
25:    0.394680661391896
26:    0.404608119789637
27:    0.404618330771719
28:    0.444067099222157
correction 18 time :   79.525349140167236
correction 18 error:    0.000000113559518
=============== 19 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  0     0       1        0.000000000000201     1.560008
  0     1       1        0.000000000000111     1.547846
  0     2       1        0.000000000000114     1.546801
  0     3       1        0.000000000000088     1.538111
  0     4       1        0.000000000000064     1.543441
  0     5       1        0.000000000000072     1.542697
  0     6       1        0.000000000000052     1.541273
  0     7       1        0.000000000000054     1.540666
